SucursalID,Nombre,CodigoBarra,Categoria,FechaCaducidad,Marca,Precio,Stock
S260,Pasta Pringles 2259,1690495841,Endulzantes,2026-07-24,Pringles,139.49,219
S261,Leche Coca Cola 2260,5805688559,Frutas,2026-04-22,Coca Cola,197.07,492
S262,Arroz Pepsi 2261,5915445671,Verduras,2027-07-03,Pepsi,79.79,488
S263,Frijol Lay's 2262,1664198310,Congelados,2027-12-08,Lay's,162.95,65
S264,Pan Knorr 2263,4472062731,Snacks,2026-05-27,Knorr,124.08,230
S265,Jugo McCormick 2264,3393702151,Cereales,2026-05-12,McCormick,188.53,51
S266,Jabon Dos Pinos 2265,5729670185,Lacteos,2028-01-23,Dos Pinos,130.31,358
S267,Shampoo Bimbo 2266,7662623525,Granos,2027-10-06,Bimbo,113.86,421
S268,Aceite Nestle 2267,2704231655,Bebidas,2028-03-08,Nestle,65.32,350
S269,Azucar Colgate 2268,2206183164,Panaderia,2026-05-18,Colgate,50.95,259
S270,Sal Ariel 2269,6045208587,Carnes,2028-10-15,Ariel,66.55,236
S271,Cafe Palmolive 2270,1804388398,Limpieza,2027-11-28,Palmolive,24.77,109
S272,Cereal Del Monte 2271,9613015952,Cuidado Personal,2027-05-02,Del Monte,161.29,350
S273,Atun Maggi 2272,4323601425,Aceites,2027-09-12,Maggi,44.94,473
S274,Sardina Kelloggs 2273,8165267415,Condimentos,2026-06-01,Kelloggs,135.82,437
S275,Mayonesa Pringles 2274,4889450631,Endulzantes,2026-01-18,Pringles,180.02,176
S276,Ketchup Coca Cola 2275,7020204833,Frutas,2027-02-15,Coca Cola,8.99,363
S277,Mostaza Pepsi 2276,6429548289,Verduras,2028-12-21,Pepsi,146.26,425
S278,Vinagre Lay's 2277,4586833064,Congelados,2027-12-13,Lay's,23.59,420
S279,Sopa Knorr 2278,1860547916,Snacks,2028-10-27,Knorr,83.16,170
S280,Pasta McCormick 2279,7787614792,Cereales,2027-11-06,McCormick,181.49,449
S281,Leche Dos Pinos 2280,2982666665,Lacteos,2027-01-27,Dos Pinos,61.16,256
S282,Arroz Bimbo 2281,8321154222,Granos,2026-08-11,Bimbo,159.17,295
S283,Frijol Nestle 2282,9529723471,Bebidas,2026-09-02,Nestle,31.23,384
S284,Pan Colgate 2283,3743310737,Panaderia,2027-08-03,Colgate,117.65,259
S285,Jugo Ariel 2284,0005991976,Carnes,2026-11-09,Ariel,145.71,136
S286,Jabon Palmolive 2285,9882803463,Limpieza,2026-01-23,Palmolive,198.35,152
S287,Shampoo Del Monte 2286,5690170713,Cuidado Personal,2026-09-25,Del Monte,86.98,225
S288,Aceite Maggi 2287,6301634774,Aceites,2027-08-04,Maggi,167.69,302
S289,Azucar Kelloggs 2288,9787307371,Condimentos,2027-07-24,Kelloggs,38.19,296
S290,Sal Pringles 2289,0398589724,Endulzantes,2028-05-11,Pringles,43.59,93
S291,Cafe Coca Cola 2290,8529997804,Frutas,2027-08-22,Coca Cola,7.35,174
S292,Cereal Pepsi 2291,3279045240,Verduras,2026-12-14,Pepsi,164.19,67
S293,Atun Lay's 2292,1326548187,Congelados,2028-05-21,Lay's,174.03,24
S294,Sardina Knorr 2293,6658369548,Snacks,2027-12-24,Knorr,13.87,214
S295,Mayonesa McCormick 2294,2072793354,Cereales,2027-09-02,McCormick,113.70,437
S296,Ketchup Dos Pinos 2295,3749970829,Lacteos,2028-10-17,Dos Pinos,125.13,394
S297,Mostaza Bimbo 2296,4672356845,Granos,2028-02-20,Bimbo,49.55,139
S298,Vinagre Nestle 2297,2322031233,Bebidas,2027-09-12,Nestle,22.87,492
S299,Sopa Colgate 2298,1675103780,Panaderia,2028-05-04,Colgate,86.58,192
S300,Pasta Ariel 2299,7565600685,Carnes,2028-08-10,Ariel,146.37,358
S301,Leche Palmolive 2300,0196336933,Limpieza,2028-09-07,Palmolive,168.12,189
S302,Arroz Del Monte 2301,3697962325,Cuidado Personal,2028-10-05,Del Monte,155.31,451
S303,Frijol Maggi 2302,0622206040,Aceites,2026-05-13,Maggi,27.33,131
S304,Pan Kelloggs 2303,0962020504,Condimentos,2028-09-17,Kelloggs,113.52,229
S305,Jugo Pringles 2304,2704778200,Endulzantes,2027-06-07,Pringles,51.05,217
S306,Jabon Coca Cola 2305,9010155018,Frutas,2026-09-03,Coca Cola,91.45,121
S307,Shampoo Pepsi 2306,2321034782,Verduras,2028-03-09,Pepsi,104.12,251
S308,Aceite Lay's 2307,2499906993,Congelados,2026-02-09,Lay's,180.81,314
S309,Azucar Knorr 2308,6369092156,Snacks,2027-06-18,Knorr,11.35,205
S310,Sal McCormick 2309,3138582145,Cereales,2028-05-25,McCormick,28.38,157
S311,Cafe Dos Pinos 2310,5294727680,Lacteos,2026-10-26,Dos Pinos,20.52,272
S312,Cereal Bimbo 2311,4967024453,Granos,2028-03-12,Bimbo,121.57,498
S313,Atun Nestle 2312,0646883114,Bebidas,2026-11-09,Nestle,137.63,377
S314,Sardina Colgate 2313,5441746415,Panaderia,2028-12-04,Colgate,192.20,128
S315,Mayonesa Ariel 2314,0855787785,Carnes,2028-05-26,Ariel,53.78,296
S316,Ketchup Palmolive 2315,6523780358,Limpieza,2026-05-13,Palmolive,196.70,37
S317,Mostaza Del Monte 2316,4742552847,Cuidado Personal,2027-08-09,Del Monte,61.61,141
S318,Vinagre Maggi 2317,3098110806,Aceites,2028-06-15,Maggi,167.26,495
S319,Sopa Kelloggs 2318,8448382910,Condimentos,2027-03-26,Kelloggs,155.84,249
S320,Pasta Pringles 2319,6941849052,Endulzantes,2027-05-10,Pringles,47.73,385
S321,Leche Coca Cola 2320,4573147496,Frutas,2026-02-22,Coca Cola,140.57,191
S322,Arroz Pepsi 2321,6515111197,Verduras,2026-03-15,Pepsi,128.59,186
S323,Frijol Lay's 2322,7964124282,Congelados,2027-08-04,Lay's,110.87,489
S324,Pan Knorr 2323,8888570909,Snacks,2026-07-12,Knorr,172.94,46
S325,Jugo McCormick 2324,6404356585,Cereales,2026-06-21,McCormick,126.65,492
S326,Jabon Dos Pinos 2325,5250181982,Lacteos,2027-07-07,Dos Pinos,114.23,238
S327,Shampoo Bimbo 2326,2272399411,Granos,2027-08-15,Bimbo,11.49,216
S328,Aceite Nestle 2327,0149336606,Bebidas,2027-07-09,Nestle,13.07,432
S329,Azucar Colgate 2328,8149630258,Panaderia,2026-08-21,Colgate,148.08,11
S330,Sal Ariel 2329,8598050121,Carnes,2027-01-27,Ariel,40.46,247
S331,Cafe Palmolive 2330,3038670654,Limpieza,2027-10-09,Palmolive,191.76,233
S332,Cereal Del Monte 2331,1223576424,Cuidado Personal,2027-05-04,Del Monte,174.52,89
S333,Atun Maggi 2332,4534754876,Aceites,2028-07-17,Maggi,52.17,226
S334,Sardina Kelloggs 2333,0578320995,Condimentos,2026-02-21,Kelloggs,31.58,396
S335,Mayonesa Pringles 2334,2076238601,Endulzantes,2027-01-23,Pringles,16.62,61
S336,Ketchup Coca Cola 2335,9169070766,Frutas,2028-12-07,Coca Cola,29.03,318
S337,Mostaza Pepsi 2336,9085935303,Verduras,2027-12-15,Pepsi,201.61,429
S338,Vinagre Lay's 2337,7988671353,Congelados,2026-02-26,Lay's,138.71,301
S339,Sopa Knorr 2338,8781848446,Snacks,2027-11-19,Knorr,15.43,280
S340,Pasta McCormick 2339,0422567269,Cereales,2026-05-24,McCormick,95.05,471
S341,Leche Dos Pinos 2340,7164377031,Lacteos,2028-07-01,Dos Pinos,182.45,342
S342,Arroz Bimbo 2341,0039563538,Granos,2027-12-16,Bimbo,181.10,146
S343,Frijol Nestle 2342,5149350994,Bebidas,2026-10-07,Nestle,155.24,233
S344,Pan Colgate 2343,6834270034,Panaderia,2027-07-08,Colgate,158.31,56
S345,Jugo Ariel 2344,3048686467,Carnes,2027-07-18,Ariel,154.95,45
S346,Jabon Palmolive 2345,0009726408,Limpieza,2026-12-20,Palmolive,74.72,353
S347,Shampoo Del Monte 2346,7078638697,Cuidado Personal,2027-04-13,Del Monte,54.57,59
S348,Aceite Maggi 2347,3427258231,Aceites,2028-05-06,Maggi,39.73,368
S349,Azucar Kelloggs 2348,0812388820,Condimentos,2028-10-07,Kelloggs,82.93,454
S350,Sal Pringles 2349,9626703256,Endulzantes,2028-08-23,Pringles,181.48,486
S351,Cafe Coca Cola 2350,0392951376,Frutas,2027-12-18,Coca Cola,108.91,337
S352,Cereal Pepsi 2351,3120774130,Verduras,2028-04-25,Pepsi,117.46,355
S353,Atun Lay's 2352,8116976978,Congelados,2026-12-01,Lay's,85.05,500
S354,Sardina Knorr 2353,5000494327,Snacks,2026-07-18,Knorr,141.36,321
S355,Mayonesa McCormick 2354,0669632037,Cereales,2028-03-19,McCormick,145.34,418
S356,Ketchup Dos Pinos 2355,1654745964,Lacteos,2028-11-15,Dos Pinos,99.68,313
S357,Mostaza Bimbo 2356,3180999668,Granos,2026-10-24,Bimbo,196.45,491
S358,Vinagre Nestle 2357,0728815064,Bebidas,2026-12-01,Nestle,64.04,114
S359,Sopa Colgate 2358,6171959285,Panaderia,2026-06-18,Colgate,27.75,71
S360,Pasta Ariel 2359,2126240038,Carnes,2028-03-15,Ariel,65.71,150
S361,Leche Palmolive 2360,8083181491,Limpieza,2027-12-11,Palmolive,200.91,310
S362,Arroz Del Monte 2361,7380836452,Cuidado Personal,2028-09-08,Del Monte,54.49,319
S363,Frijol Maggi 2362,2818894989,Aceites,2028-12-04,Maggi,13.67,20
S364,Pan Kelloggs 2363,0847577129,Condimentos,2026-05-19,Kelloggs,61.84,351
S365,Jugo Pringles 2364,2255769942,Endulzantes,2027-09-23,Pringles,92.12,452
S366,Jabon Coca Cola 2365,9016582612,Frutas,2027-11-20,Coca Cola,69.29,63
S367,Shampoo Pepsi 2366,4561606571,Verduras,2028-04-28,Pepsi,128.83,13
S368,Aceite Lay's 2367,7428302590,Congelados,2028-12-08,Lay's,14.10,235
S369,Azucar Knorr 2368,4447193600,Snacks,2027-03-27,Knorr,185.40,456
S370,Sal McCormick 2369,5044920260,Cereales,2028-06-13,McCormick,116.99,170
S371,Cafe Dos Pinos 2370,7722790398,Lacteos,2027-11-22,Dos Pinos,28.39,316
S372,Cereal Bimbo 2371,7914123050,Granos,2028-06-23,Bimbo,73.34,92
S373,Atun Nestle 2372,3106253021,Bebidas,2027-02-12,Nestle,66.10,121
S374,Sardina Colgate 2373,1248240919,Panaderia,2028-09-08,Colgate,77.79,431
S375,Mayonesa Ariel 2374,2234159846,Carnes,2028-03-10,Ariel,153.99,389
S376,Ketchup Palmolive 2375,0595583359,Limpieza,2028-08-01,Palmolive,128.05,58
S377,Mostaza Del Monte 2376,7370040664,Cuidado Personal,2027-10-17,Del Monte,153.44,468
S378,Vinagre Maggi 2377,7731338870,Aceites,2026-05-25,Maggi,114.09,149
S379,Sopa Kelloggs 2378,6973539974,Condimentos,2026-04-27,Kelloggs,9.47,42
S380,Pasta Pringles 2379,6917876372,Endulzantes,2028-04-09,Pringles,83.94,14
S381,Leche Coca Cola 2380,5175995207,Frutas,2027-08-05,Coca Cola,85.54,191
S382,Arroz Pepsi 2381,9981338718,Verduras,2027-08-19,Pepsi,190.31,335
S383,Frijol Lay's 2382,3476671261,Congelados,2028-08-28,Lay's,60.12,165
S384,Pan Knorr 2383,1090803349,Snacks,2027-08-18,Knorr,177.37,138
S385,Jugo McCormick 2384,3758979258,Cereales,2028-03-18,McCormick,33.89,185
S386,Jabon Dos Pinos 2385,3446241173,Lacteos,2027-06-28,Dos Pinos,100.76,219
S387,Shampoo Bimbo 2386,7781268733,Granos,2027-06-22,Bimbo,17.65,43
S388,Aceite Nestle 2387,9454519120,Bebidas,2026-12-26,Nestle,33.06,457
S389,Azucar Colgate 2388,2987649016,Panaderia,2028-11-04,Colgate,19.27,78
S390,Sal Ariel 2389,4622114731,Carnes,2026-06-28,Ariel,79.61,25
S391,Cafe Palmolive 2390,0697475479,Limpieza,2027-04-04,Palmolive,145.08,438
S392,Cereal Del Monte 2391,5066140816,Cuidado Personal,2028-10-05,Del Monte,63.84,167
S393,Atun Maggi 2392,2442901207,Aceites,2026-05-12,Maggi,43.27,108
S394,Sardina Kelloggs 2393,0580557378,Condimentos,2028-01-28,Kelloggs,37.36,372
S395,Mayonesa Pringles 2394,7203824002,Endulzantes,2027-06-01,Pringles,195.48,403
S396,Ketchup Coca Cola 2395,4887172790,Frutas,2026-07-20,Coca Cola,34.12,214
S397,Mostaza Pepsi 2396,1724068230,Verduras,2027-04-24,Pepsi,199.30,348
S398,Vinagre Lay's 2397,1213067655,Congelados,2027-10-23,Lay's,185.21,368
S399,Sopa Knorr 2398,3125041299,Snacks,2028-01-14,Knorr,74.15,54
S400,Pasta McCormick 2399,4038466584,Cereales,2028-01-25,McCormick,68.42,340
S001,Leche Dos Pinos 2400,0083573755,Lacteos,2028-11-08,Dos Pinos,50.47,124
S002,Arroz Bimbo 2401,2759820059,Granos,2028-11-17,Bimbo,110.45,219
S003,Frijol Nestle 2402,0940032151,Bebidas,2028-12-27,Nestle,147.71,160
S004,Pan Colgate 2403,3699511983,Panaderia,2028-05-23,Colgate,67.13,66
S005,Jugo Ariel 2404,0205973059,Carnes,2026-11-03,Ariel,170.45,337
S006,Jabon Palmolive 2405,0799486036,Limpieza,2027-04-08,Palmolive,110.43,491
S007,Shampoo Del Monte 2406,4532931330,Cuidado Personal,2027-08-11,Del Monte,55.01,23
S008,Aceite Maggi 2407,5376390654,Aceites,2026-05-24,Maggi,182.79,486
S009,Azucar Kelloggs 2408,1657110335,Condimentos,2027-10-18,Kelloggs,21.87,459
S010,Sal Pringles 2409,4348683295,Endulzantes,2026-05-08,Pringles,15.14,180
S011,Cafe Coca Cola 2410,0453325439,Frutas,2027-03-03,Coca Cola,119.45,78
S012,Cereal Pepsi 2411,7748962191,Verduras,2027-01-18,Pepsi,189.13,173
S013,Atun Lay's 2412,4611974251,Congelados,2027-04-08,Lay's,181.05,114
S014,Sardina Knorr 2413,9717149855,Snacks,2028-08-05,Knorr,141.40,415
S015,Mayonesa McCormick 2414,8249587949,Cereales,2027-11-07,McCormick,111.43,238
S016,Ketchup Dos Pinos 2415,0679806704,Lacteos,2026-05-07,Dos Pinos,65.45,412
S017,Mostaza Bimbo 2416,4528977178,Granos,2028-09-05,Bimbo,87.76,489
S018,Vinagre Nestle 2417,6623978012,Bebidas,2027-08-06,Nestle,54.40,355
S019,Sopa Colgate 2418,5683702463,Panaderia,2026-03-08,Colgate,177.46,340
S020,Pasta Ariel 2419,1282370454,Carnes,2028-08-24,Ariel,135.70,447
S021,Leche Palmolive 2420,6448084605,Limpieza,2028-01-25,Palmolive,167.14,158
S022,Arroz Del Monte 2421,8150425269,Cuidado Personal,2026-05-06,Del Monte,116.17,219
S023,Frijol Maggi 2422,8643426933,Aceites,2027-03-10,Maggi,54.51,264
S024,Pan Kelloggs 2423,7991522267,Condimentos,2027-03-18,Kelloggs,56.11,230
S025,Jugo Pringles 2424,3434558008,Endulzantes,2027-05-14,Pringles,27.79,415
S026,Jabon Coca Cola 2425,5904641238,Frutas,2026-06-16,Coca Cola,139.44,136
S027,Shampoo Pepsi 2426,2790768836,Verduras,2026-04-20,Pepsi,13.03,75
S028,Aceite Lay's 2427,7604530999,Congelados,2028-12-17,Lay's,152.75,150
S029,Azucar Knorr 2428,2686929408,Snacks,2027-10-10,Knorr,14.09,118
S030,Sal McCormick 2429,2796416834,Cereales,2028-12-10,McCormick,23.54,318
S031,Cafe Dos Pinos 2430,1192627564,Lacteos,2028-12-05,Dos Pinos,146.89,3
S032,Cereal Bimbo 2431,2058534416,Granos,2026-01-16,Bimbo,41.42,205
S033,Atun Nestle 2432,1608959960,Bebidas,2028-07-19,Nestle,116.40,215
S034,Sardina Colgate 2433,5597316291,Panaderia,2027-09-05,Colgate,88.98,492
S035,Mayonesa Ariel 2434,0206898780,Carnes,2027-02-14,Ariel,164.36,474
S036,Ketchup Palmolive 2435,7292181255,Limpieza,2027-11-10,Palmolive,58.52,106
S037,Mostaza Del Monte 2436,7396743544,Cuidado Personal,2026-01-14,Del Monte,75.18,336
S038,Vinagre Maggi 2437,6394412624,Aceites,2028-01-07,Maggi,39.60,9
S039,Sopa Kelloggs 2438,2630698417,Condimentos,2028-10-01,Kelloggs,5.26,189
S040,Pasta Pringles 2439,5539119787,Endulzantes,2028-07-28,Pringles,40.62,141
S041,Leche Coca Cola 2440,6742994878,Frutas,2027-10-26,Coca Cola,60.74,433
S042,Arroz Pepsi 2441,5649425848,Verduras,2027-06-25,Pepsi,158.37,315
S043,Frijol Lay's 2442,3122875810,Congelados,2026-10-08,Lay's,112.68,87
S044,Pan Knorr 2443,3215034751,Snacks,2026-05-22,Knorr,104.00,428
S045,Jugo McCormick 2444,8380994298,Cereales,2027-06-22,McCormick,56.47,419
S046,Jabon Dos Pinos 2445,0873949390,Lacteos,2026-04-23,Dos Pinos,201.13,433
S047,Shampoo Bimbo 2446,2948708391,Granos,2028-08-07,Bimbo,106.73,69
S048,Aceite Nestle 2447,9156646344,Bebidas,2028-08-14,Nestle,173.94,297
S049,Azucar Colgate 2448,2494515140,Panaderia,2028-01-16,Colgate,93.40,324
S050,Sal Ariel 2449,6662479743,Carnes,2028-03-10,Ariel,83.50,188
S051,Cafe Palmolive 2450,9797139935,Limpieza,2028-03-14,Palmolive,103.85,318
S052,Cereal Del Monte 2451,4210837670,Cuidado Personal,2027-06-12,Del Monte,177.68,214
S053,Atun Maggi 2452,6338703442,Aceites,2028-12-02,Maggi,120.25,76
S054,Sardina Kelloggs 2453,0785770098,Condimentos,2028-08-18,Kelloggs,52.43,159
S055,Mayonesa Pringles 2454,8422232708,Endulzantes,2026-05-14,Pringles,116.20,90
S056,Ketchup Coca Cola 2455,9672763338,Frutas,2027-06-24,Coca Cola,41.47,443
S057,Mostaza Pepsi 2456,2508865537,Verduras,2027-10-28,Pepsi,61.19,387
S058,Vinagre Lay's 2457,6988296378,Congelados,2026-05-04,Lay's,73.61,347
S059,Sopa Knorr 2458,2841880481,Snacks,2028-08-06,Knorr,22.37,286
S060,Pasta McCormick 2459,3699694051,Cereales,2028-03-15,McCormick,98.14,231
S061,Leche Dos Pinos 2460,8715393401,Lacteos,2028-04-20,Dos Pinos,124.21,138
S062,Arroz Bimbo 2461,7968244373,Granos,2028-06-22,Bimbo,111.96,207
S063,Frijol Nestle 2462,6616468036,Bebidas,2026-12-26,Nestle,34.28,286
S064,Pan Colgate 2463,0611745951,Panaderia,2026-06-18,Colgate,95.83,311
S065,Jugo Ariel 2464,2354978413,Carnes,2028-08-09,Ariel,144.40,345
S066,Jabon Palmolive 2465,3722665248,Limpieza,2026-02-28,Palmolive,134.45,192
S067,Shampoo Del Monte 2466,6439119948,Cuidado Personal,2028-06-26,Del Monte,192.92,457
S068,Aceite Maggi 2467,1930572038,Aceites,2026-11-17,Maggi,112.63,420
S069,Azucar Kelloggs 2468,5933402449,Condimentos,2026-06-05,Kelloggs,130.82,187
S070,Sal Pringles 2469,0904925694,Endulzantes,2026-05-08,Pringles,198.87,425
S071,Cafe Coca Cola 2470,0617384226,Frutas,2027-06-08,Coca Cola,149.82,245
S072,Cereal Pepsi 2471,3801011193,Verduras,2028-04-12,Pepsi,27.97,371
S073,Atun Lay's 2472,9511060149,Congelados,2026-03-11,Lay's,50.80,393
S074,Sardina Knorr 2473,1910055470,Snacks,2026-08-14,Knorr,173.40,55
S075,Mayonesa McCormick 2474,8725213330,Cereales,2026-07-11,McCormick,194.67,267
S076,Ketchup Dos Pinos 2475,0402971161,Lacteos,2027-11-10,Dos Pinos,203.84,260
S077,Mostaza Bimbo 2476,1665204448,Granos,2028-08-20,Bimbo,104.69,365
S078,Vinagre Nestle 2477,7200956521,Bebidas,2026-12-06,Nestle,19.84,240
S079,Sopa Colgate 2478,0298104721,Panaderia,2026-05-22,Colgate,195.73,15
S080,Pasta Ariel 2479,2398632058,Carnes,2026-04-08,Ariel,175.10,334
S081,Leche Palmolive 2480,1952482046,Limpieza,2027-02-14,Palmolive,133.14,225
S082,Arroz Del Monte 2481,6996240902,Cuidado Personal,2027-11-13,Del Monte,72.79,341
S083,Frijol Maggi 2482,7867304523,Aceites,2028-03-04,Maggi,93.41,182
S084,Pan Kelloggs 2483,2511577418,Condimentos,2028-02-20,Kelloggs,65.95,469
S085,Jugo Pringles 2484,6932946938,Endulzantes,2027-08-14,Pringles,66.62,307
S086,Jabon Coca Cola 2485,8542420861,Frutas,2026-12-22,Coca Cola,14.65,498
S087,Shampoo Pepsi 2486,2720165426,Verduras,2026-12-05,Pepsi,6.08,282
S088,Aceite Lay's 2487,4725522301,Congelados,2027-01-16,Lay's,12.26,361
S089,Azucar Knorr 2488,6305974073,Snacks,2027-10-06,Knorr,156.75,305
S090,Sal McCormick 2489,4635678370,Cereales,2026-09-15,McCormick,95.13,245
S091,Cafe Dos Pinos 2490,6857881666,Lacteos,2026-09-22,Dos Pinos,89.97,151
S092,Cereal Bimbo 2491,2587246946,Granos,2028-06-11,Bimbo,61.19,406
S093,Atun Nestle 2492,6318316675,Bebidas,2028-10-10,Nestle,95.21,289
S094,Sardina Colgate 2493,3612262288,Panaderia,2028-02-03,Colgate,8.31,479
S095,Mayonesa Ariel 2494,3651172899,Carnes,2027-09-24,Ariel,35.03,380
S096,Ketchup Palmolive 2495,4334484359,Limpieza,2028-11-04,Palmolive,147.59,147
S097,Mostaza Del Monte 2496,6678251555,Cuidado Personal,2028-06-05,Del Monte,120.82,215
S098,Vinagre Maggi 2497,9442234235,Aceites,2027-08-01,Maggi,182.41,276
S099,Sopa Kelloggs 2498,3467011891,Condimentos,2028-08-04,Kelloggs,50.09,439
S100,Pasta Pringles 2499,0360182217,Endulzantes,2026-12-11,Pringles,43.19,383
S101,Leche Coca Cola 2500,5811526849,Frutas,2028-03-19,Coca Cola,20.81,211
S102,Arroz Pepsi 2501,8735902702,Verduras,2026-10-21,Pepsi,137.00,48
S103,Frijol Lay's 2502,0782372314,Congelados,2027-07-04,Lay's,155.23,355
S104,Pan Knorr 2503,2819982612,Snacks,2028-11-09,Knorr,62.74,9
S105,Jugo McCormick 2504,2300639341,Cereales,2026-01-13,McCormick,165.77,62
S106,Jabon Dos Pinos 2505,8640078074,Lacteos,2027-08-09,Dos Pinos,71.56,348
S107,Shampoo Bimbo 2506,0481916427,Granos,2028-06-23,Bimbo,35.54,219
S108,Aceite Nestle 2507,3571757863,Bebidas,2027-07-19,Nestle,184.32,323
S109,Azucar Colgate 2508,6541320442,Panaderia,2026-04-03,Colgate,65.08,439
S110,Sal Ariel 2509,4098605749,Carnes,2028-03-15,Ariel,57.55,24
S111,Cafe Palmolive 2510,6753984858,Limpieza,2028-08-22,Palmolive,80.43,346
S112,Cereal Del Monte 2511,1104096076,Cuidado Personal,2027-07-28,Del Monte,9.59,200
S113,Atun Maggi 2512,2326496104,Aceites,2027-03-04,Maggi,91.85,292
S114,Sardina Kelloggs 2513,3577216997,Condimentos,2026-06-15,Kelloggs,71.73,39
S115,Mayonesa Pringles 2514,7080953691,Endulzantes,2028-09-05,Pringles,142.84,92
S116,Ketchup Coca Cola 2515,5705794840,Frutas,2028-04-20,Coca Cola,131.67,9
S117,Mostaza Pepsi 2516,1548247665,Verduras,2026-12-12,Pepsi,164.64,101
S118,Vinagre Lay's 2517,4911508608,Congelados,2027-08-06,Lay's,144.75,472
S119,Sopa Knorr 2518,1645280989,Snacks,2027-10-13,Knorr,81.71,500
S120,Pasta McCormick 2519,7700659136,Cereales,2028-01-14,McCormick,29.10,147
S121,Leche Dos Pinos 2520,2892292138,Lacteos,2027-12-06,Dos Pinos,135.58,129
S122,Arroz Bimbo 2521,4278071832,Granos,2027-08-05,Bimbo,173.53,173
S123,Frijol Nestle 2522,5382908697,Bebidas,2027-01-19,Nestle,77.43,297
S124,Pan Colgate 2523,4568481865,Panaderia,2028-01-22,Colgate,199.73,51
S125,Jugo Ariel 2524,3410500070,Carnes,2027-02-10,Ariel,34.28,373
S126,Jabon Palmolive 2525,7475532408,Limpieza,2027-03-13,Palmolive,30.29,353
S127,Shampoo Del Monte 2526,2059223752,Cuidado Personal,2026-01-12,Del Monte,67.17,363
S128,Aceite Maggi 2527,6072652472,Aceites,2027-03-07,Maggi,108.48,112
S129,Azucar Kelloggs 2528,4404680384,Condimentos,2027-04-28,Kelloggs,94.61,438
S130,Sal Pringles 2529,4499451035,Endulzantes,2026-12-26,Pringles,172.83,142
S131,Cafe Coca Cola 2530,4289501449,Frutas,2027-05-19,Coca Cola,95.26,50
S132,Cereal Pepsi 2531,3949090367,Verduras,2028-01-13,Pepsi,49.47,88
S133,Atun Lay's 2532,4015165276,Congelados,2028-03-08,Lay's,142.54,132
S134,Sardina Knorr 2533,7057561160,Snacks,2026-05-22,Knorr,180.58,213
S135,Mayonesa McCormick 2534,7591352871,Cereales,2028-03-19,McCormick,141.81,39
S136,Ketchup Dos Pinos 2535,2165387134,Lacteos,2027-12-17,Dos Pinos,5.40,96
S137,Mostaza Bimbo 2536,0776631017,Granos,2026-10-02,Bimbo,70.65,115
S138,Vinagre Nestle 2537,8188100165,Bebidas,2026-12-17,Nestle,183.87,407
S139,Sopa Colgate 2538,2441602671,Panaderia,2026-02-15,Colgate,124.23,359
S140,Pasta Ariel 2539,7106681786,Carnes,2028-09-12,Ariel,170.46,168
S141,Leche Palmolive 2540,4098823204,Limpieza,2027-04-06,Palmolive,116.29,103
S142,Arroz Del Monte 2541,5218580279,Cuidado Personal,2028-11-10,Del Monte,28.66,472
S143,Frijol Maggi 2542,4916996437,Aceites,2028-09-22,Maggi,57.62,304
S144,Pan Kelloggs 2543,7495520844,Condimentos,2028-01-23,Kelloggs,155.44,457
S145,Jugo Pringles 2544,8041350647,Endulzantes,2026-03-16,Pringles,44.29,343
S146,Jabon Coca Cola 2545,2378261971,Frutas,2026-05-01,Coca Cola,5.46,218
S147,Shampoo Pepsi 2546,5000305359,Verduras,2027-01-17,Pepsi,167.77,296
S148,Aceite Lay's 2547,1834777193,Congelados,2027-01-09,Lay's,76.12,94
S149,Azucar Knorr 2548,2656027141,Snacks,2026-08-03,Knorr,148.31,57
S150,Sal McCormick 2549,3506610117,Cereales,2028-01-24,McCormick,161.89,197
S151,Cafe Dos Pinos 2550,7302972642,Lacteos,2028-09-11,Dos Pinos,65.92,320
S152,Cereal Bimbo 2551,6470819461,Granos,2026-11-12,Bimbo,118.49,359
S153,Atun Nestle 2552,7738020047,Bebidas,2026-03-11,Nestle,46.43,246
S154,Sardina Colgate 2553,7689834982,Panaderia,2026-12-03,Colgate,36.86,252
S155,Mayonesa Ariel 2554,7888101476,Carnes,2026-07-15,Ariel,189.94,192
S156,Ketchup Palmolive 2555,5884273609,Limpieza,2028-04-10,Palmolive,132.02,471
S157,Mostaza Del Monte 2556,8159773877,Cuidado Personal,2027-03-26,Del Monte,13.44,444
S158,Vinagre Maggi 2557,3552380708,Aceites,2028-08-04,Maggi,38.30,1
S159,Sopa Kelloggs 2558,6086901439,Condimentos,2027-07-22,Kelloggs,41.79,323
S160,Pasta Pringles 2559,0316569916,Endulzantes,2026-05-03,Pringles,156.81,228
S161,Leche Coca Cola 2560,5593340911,Frutas,2028-06-16,Coca Cola,103.65,345
S162,Arroz Pepsi 2561,1562187906,Verduras,2028-06-13,Pepsi,114.99,396
S163,Frijol Lay's 2562,9580375036,Congelados,2028-11-16,Lay's,43.30,353
S164,Pan Knorr 2563,1136640480,Snacks,2026-10-12,Knorr,180.61,434
S165,Jugo McCormick 2564,9567635086,Cereales,2026-11-18,McCormick,127.26,229
S166,Jabon Dos Pinos 2565,3261374854,Lacteos,2026-04-04,Dos Pinos,177.85,246
S167,Shampoo Bimbo 2566,9101445278,Granos,2028-06-03,Bimbo,195.68,133
